"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1854806409096970472","Fri Nov 08 08:41:23 +0000 2024","0","Anjir itu sound horeg klo ada di rumah gua disiram kali anjrit sm bokap gue wkwkwk ga guna bgt nyett","1854806409096970472","","","in","","0","0","0","https://x.com/victoriousoul/status/1854806409096970472","1495991020693057537","victoriousoul"
"1853699915077321176","Fri Nov 08 08:37:10 +0000 2024","0","@opposite6892 sdmnya di kubur dalem tanah udh bukan rendah lg iq nya di bawah telapak kaki buat lo pecinta sound horeg lo anjing!!!","1854805348026310693","","opposite6892","in","","0","0","0","https://x.com/yoman60445449/status/1854805348026310693","1577375480311091200","yoman60445449"
"1854804849894080653","Fri Nov 08 08:35:11 +0000 2024","0","anjir lewat berbah da mobil sound horeg stress","1854804849894080653","","","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/joeuptudate/status/1854804849894080653","1291323499059900418","joeuptudate"
"1854472748309106880","Fri Nov 08 08:26:46 +0000 2024","0","@indocringe_ Indo yg gua liat2 makin ke india-indiaan Udahnya sound horeg skrg salto2 ga jelas","1854802730474520684","","indocringe_","in","","0","0","0","https://x.com/07_dewasantuy/status/1854802730474520684","1241693013295779840","07_dewasantuy"
"1854801282852426201","Fri Nov 08 08:21:01 +0000 2024","0","Join jdi penari sound horeg yaa ","1854801282852426201","","","in","","0","0","0","https://x.com/vriescania/status/1854801282852426201","856332358101815296","vriescania"
"1854472748309106880","Fri Nov 08 08:20:01 +0000 2024","0","@indocringe_ Kenapa sih suka banget ngikutin trend di India??? Dari Sound Horeg wali-walian dan sekarang salto di ruang publik.","1854801032049725947","","indocringe_","in","","0","0","0","https://x.com/bangmaha_art/status/1854801032049725947","1607679504","bangmaha_art"
"1854799573740667150","Fri Nov 08 08:14:13 +0000 2024","0","tonggo kos kontol cokkk buka tutup lawang sak karepe dewe gubrak gubrak cok awas kon yo nek kok turu tak setel sound horeg mampus kon cok kemproh sisan nek nyapu kos e gatau diresiki lorong ngarep lawang e malah diarahno nang aku","1854799573740667150","","","in","Mojokerto, Jawa Timur","0","0","0","https://x.com/mat_pii/status/1854799573740667150","1120114443046674432","mat_pii"
"1854794092448039081","Fri Nov 08 08:07:19 +0000 2024","0","Gaboleh bawa sound horeg Udah diwarning guys https://t.co/7PMATu9snX","1854797837810516372","https://pbs.twimg.com/media/Gb2Qze4akAA-sJN.jpg","pleasethnksry","in","","0","0","0","https://x.com/pleasethnksry/status/1854797837810516372","2816509896","pleasethnksry"
"1854755408348315670","Fri Nov 08 08:01:00 +0000 2024","38","@jwespierpark Pake sound horeg gasih jesp biar keras bgt","1854796246592156008","","jwespierpark","in","Baekhyun and Sehun ","0","1","0","https://x.com/mongryeong_/status/1854796246592156008","1107670755607605248","mongryeong_"
"1854793084263186855","Fri Nov 08 07:48:26 +0000 2024","0","Azab memainkan sound Horeg.","1854793084263186855","","","in","","0","0","0","https://x.com/GuiliAnemoBoy/status/1854793084263186855","813593511744282624","GuiliAnemoBoy"
