"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1772795892640489491","Wed Mar 27 20:05:26 +0000 2024","0","@Malangraya_info Malang malang Budaya musik horeg juga terlahir dari Malang.","1773078898466505131","","Malangraya_info","in","yogyakarta","0","0","0","https://x.com/tomingartun/status/1773078898466505131","55282082","tomingartun"
"1772621446126170124","Wed Mar 27 17:27:32 +0000 2024","0","@lula_bee29 @___btterfly @tempeultra Mjb dtempatku malah tetanggaku yg punya sound horeg udah mah gang kecil yg cm muat 1mobil papasan sm motor aja kudu pelan jd bs bayangin kan lebar jln gang rmhku. Itu sound horeg lewat pelan bgt mana kaca+pintu harmonika geter bgt sumpah sebel bgt!","1773039164595773848","","lula_bee29","in","Indonesia ","0","0","0","https://x.com/bndAdzra/status/1773039164595773848","1201710659957747714","bndAdzra"
"1772462814344425783","Wed Mar 27 13:47:50 +0000 2024","0","@folkshittmedia Kalo dulu masih pake kentongan dan alat tradisional masih oke lah karna gak terlalu berisik. Lah sekarang pake sound horeg cuk sama drum band ya jelas ganggu orang lah. Gw dulu sering bangunin orang sahur tp ya gak pake sound juga lah","1772983872722002006","","folkshittmedia","in","","0","0","0","https://x.com/Menanti_Senja4/status/1772983872722002006","1355245714385760256","Menanti_Senja4"
"1772187419602796888","Mon Mar 25 09:03:01 +0000 2024","0","Ganggu Jam Istirahat Jelang Sahur Polres Jember Tertibkan Sound Horeg https://t.co/u7ShMITcYt","1772187419602796888","","","in","","0","0","0","https://x.com/PakJITU/status/1772187419602796888","1247033712866254848","PakJITU"
"1772082760317882451","Mon Mar 25 08:47:24 +0000 2024","0","@SeputarTetangga gantian bales sewa sound horeg bass maksimal arahin ke rumahnya ","1772183491838636306","","SeputarTetangga","in","Jember, Jawa Timur","0","5","0","https://x.com/pamungkasbudhi/status/1772183491838636306","514316521","pamungkasbudhi"
"1772137927465701674","Mon Mar 25 05:46:21 +0000 2024","0","Dua truk yang membawa sound system berukuran besar yang dikenal sebagai truk sound horeg yang digunakan untuk membangunkan sahur di Kecamatan Gondanglegi Kabupaten Malang diamankan pihak kepolisian Polres Malang Minggu (24/3/2024) #R12KBFM https://t.co/IRiRyqRw7C","1772137927465701674","","","in","Malang, Indonesia","0","0","0","https://x.com/kalimaya_malang/status/1772137927465701674","280794125","kalimaya_malang"
"1772062090108567598","Mon Mar 25 00:45:00 +0000 2024","0","Sejumlah truk sound system horeg yang meresahkan warga Kabupaten Malang saat membangunkan sahur diamankan polisi https://t.co/9YP60EIyLt","1772062090108567598","","","in","Jakarta","1","1","0","https://x.com/okezonenews/status/1772062090108567598","47274731","okezonenews"
"1772041528242012285","Sun Mar 24 23:23:17 +0000 2024","0","Tindakan tegas penertiban pawai sound horeg yang digunakan untuk membangunkan sahur dilakukan aparat Polres Malang di Kecamatan Gondanglegi Kabupaten Malang Minggu dini hari #MBKBFM https://t.co/Ft1OLwmfsl","1772041528242012285","","","in","Malang, Indonesia","0","0","0","https://x.com/kalimaya_malang/status/1772041528242012285","280794125","kalimaya_malang"
"1772007476818485623","Sun Mar 24 21:11:09 +0000 2024","0","@convomf Lu msih mending BRAK SAUR lah gua saur jedug jedug dj remix indo slow bass horeg ","1772008273891426321","","convomf","in","Satya Bina Kertaraharja","0","0","0","https://x.com/fckindwyn/status/1772008273891426321","1494542390","fckindwyn"
"1771963115439038918","Sun Mar 24 18:11:42 +0000 2024","0","iki sg ngide gugah sahur gowon son horeg sopo si cahh. jam 1 lhoo. Astagfirullah","1771963115439038918","","","in","Jepara","0","0","0","https://x.com/sheisgit/status/1771963115439038918","2721093589","sheisgit"
"1771323668842615035","Sun Mar 24 17:28:57 +0000 2024","0","@toton_wb @Pai_C1 marai horeg malahan","1771952356843770197","","toton_wb","in","","0","0","0","https://x.com/Gatutooo/status/1771952356843770197","153077318","Gatutooo"
"1771900218772250817","Sun Mar 24 14:48:02 +0000 2024","0","@sukajadoel tadi tuh aku habis mandi papasan depan kamar dia dia nutup pintu kamar digebrokin bgt gataunya nyenggol meja sterika sampe horeg semua setrikanya aku langsung ketawa di tempat sambil liatin muka dia helpppp","1771911858334920804","","sukajadoel","in","134340","0","1","0","https://x.com/baby_thv_/status/1771911858334920804","526018771","baby_thv_"
"1771833007952765256","Sun Mar 24 11:33:09 +0000 2024","0","@trial_imbalance Hapalin dulu Bumi Horeg buat malam Minggu besok","1771862813469794502","","trial_imbalance","in","","0","1","0","https://x.com/Siap_Laksanakan/status/1771862813469794502","1122052051318390784","Siap_Laksanakan"
"1771842200281952338","Sun Mar 24 10:11:14 +0000 2024","0","Niat Bangunin Sahur Sound Horeg di Malang Diamankan Polisi Karena Bikin Resah https://t.co/2r8LU7BXR7","1771842200281952338","","","in","","0","1","0","https://x.com/zona_malang/status/1771842200281952338","1531076434646937600","zona_malang"
"1771841970010226867","Sun Mar 24 10:10:19 +0000 2024","0","Polisi Tertibkan Konvoi Sound Horeg di Gondanglegi yang Berkeliling di Waktu Sahur https://t.co/wwsJmSJMBM","1771841970010226867","","","in","Malang, Jawa Timur","0","0","0","https://x.com/tugumalang_id/status/1771841970010226867","535213390","tugumalang_id"
"1771839619732259229","Sun Mar 24 10:00:59 +0000 2024","0","2 Kendaraan Sound Horeg Patrol Sahur di Gondanglegi Malang Diamankan Polisi - https://t.co/XAlM4cALiY https://t.co/XbFnXhxxjD","1771839619732259229","https://pbs.twimg.com/media/GJbWvcIaYAA6wL4.jpg","","in","Malang, East Java, Indonesia","0","0","0","https://x.com/Blokadotcom/status/1771839619732259229","1503950077265874947","Blokadotcom"
"1771808969948107004","Sun Mar 24 07:59:11 +0000 2024","0","Konvoi Dua Truk Sound Horeg Bangunkan Sahur 'Dikandangin' Polisi di Malang https://t.co/Qu34KYL5Vs","1771808969948107004","","","in","Indonesia","0","0","0","https://x.com/merdekadotcom/status/1771808969948107004","456426648","merdekadotcom"
"1771778063866401263","Sun Mar 24 06:24:21 +0000 2024","25","@f1speed_indo Denger denger max mau nyewa sound horeg buat wilhelmus di jepang https://t.co/P5zZdgvvqm","1771785102894203179","https://pbs.twimg.com/ext_tw_video_thumb/1771785013467734016/pu/img/9DeqMXN7XvheGSNN.jpg","f1speed_indo","in","East Borneo, Indonesia","0","0","0","https://x.com/Maulanafajr/status/1771785102894203179","1011508729307467778","Maulanafajr"
"1771748194646647088","Sun Mar 24 03:57:41 +0000 2024","0","Dirumahmu kalo mbangunin sahur pake apa? Pake patrol? Daerah rumahku dong sound horeg isinya suaranya mimi peri ","1771748194646647088","","","in","","0","0","0","https://x.com/oalahnin/status/1771748194646647088","75218543","oalahnin"
"1771494138564726973","Sat Mar 23 23:58:48 +0000 2024","0","@zulfirizza_ @pakantono @idextratime Kromengan horeg wkakwka","1771688077062275123","","zulfirizza_","in","","0","0","0","https://x.com/h4rd1n4ld/status/1771688077062275123","936318102542827520","h4rd1n4ld"
"1771687630599549376","Sat Mar 23 23:57:02 +0000 2024","0","masi horeg terus yaa","1771687630599549376","","","in","","0","0","0","https://x.com/fiyash/status/1771687630599549376","116055503","fiyash"
"1771633240371024257","Sat Mar 23 20:20:54 +0000 2024","0","Nek lek gugah sahur go horeg ki asu tenan ","1771633240371024257","","","in","Yogyakarta","0","0","0","https://x.com/mudaffau/status/1771633240371024257","886941469453373440","mudaffau"
