,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
157,1855571348824961177,Sun Nov 10 11:25:31 +0000 2024,0,@stewpidcat__ Gak ngejar paling km diikat trus dipaksa denger WaE kUrA cHi MoLlA aAeAaAa pake sound horeg,1855572491747602610,,stewpidcat__,in,"East China, MI",0,1,0,https://x.com/waeindy/status/1855572491747602610,1741555357183557632,waeindy
158,1855556934231101787,Sun Nov 10 11:05:10 +0000 2024,3,@merapi_uncover Gak beda jauh sama fenomena sound horeg. Sama-sama sampah ,1855567372280852819,,merapi_uncover,in,,0,0,3,https://x.com/abisyatia/status/1855567372280852819,1265914169657708544,abisyatia
159,1855560904152355130,Sun Nov 10 10:39:28 +0000 2024,1,Di kanal Youtube banyak streaming instrumen bermacam alat musik yang memanjakan telinga kok ya ada yang milih menikmati sound horeg,1855560904152355130,,,in,,0,1,0,https://x.com/handikov/status/1855560904152355130,1019018412,handikov
160,1855558536736170072,Sun Nov 10 10:30:04 +0000 2024,12,Berusaha memahami: Kenapa ada orang² yg suka sama sound horeg sama knalpot brong musik² DJ yg berisik petasan besar dan mereka yg se-olah² ingin menjadi yang paling keras: Mungkin mungkin ya karena mereka sebenarnya selama ini hanya ingin bersuara ketika ditekan sejak,1855558536736170072,,,in,"Sleman, Indonesia",1,0,5,https://x.com/nasidaruratJogj/status/1855558536736170072,524525147,nasidaruratJogj
161,1855557710466666929,Sun Nov 10 10:26:47 +0000 2024,1,Tadi nemu tweet blg bayi nangis semaleman ortunya gak nenangin jadi sendernya pasang sound kenceng buat ngebales. Terus reply2nya nyuruh pasang sound horeg sekalian. Mereka gatau ya bayi itu dipakein baju aja bisa nangis dan ditenangin jg blm tentu lgsg diem? Smh,1855557710466666929,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/mamibulbaiya/status/1855557710466666929,46047428,mamibulbaiya
162,1855554800487735398,Sun Nov 10 10:25:11 +0000 2024,0,@Amartya_Seen Narasi asli video: Tanya: tau gak kemaren City kalah? Jawab: ha? Kagak. Taunya liverpool menang T: iya kalah lawan Brighton tim yg liverpool kalahin sebelumnya J: wayahe joget2 sound horeg,1855557306920083603,,Amartya_Seen,in,"Kota Palembang, Sumatera Selat",0,1,0,https://x.com/lupa_mancing/status/1855557306920083603,1757868126975541248,lupa_mancing
163,1855401226873286669,Sun Nov 10 10:19:31 +0000 2024,0,@Boediantar4 Aliran sound horeg nih?,1855555883381457123,,Boediantar4,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/BoimDenny/status/1855555883381457123,967585234165223425,BoimDenny
164,1855543516895793584,Sun Nov 10 10:17:16 +0000 2024,0,@jagatdraya yoii kalah sound horeg,1855555314449608902,,jagatdraya,in,rant – rl thingy,0,0,0,https://x.com/sasyaaang/status/1855555314449608902,1446861189414219776,sasyaaang
165,1855555275970969944,Sun Nov 10 10:17:06 +0000 2024,20,Info sound horeg terdekat Test Mocap video Mayan mulus tinggal bersihin dikit wkwkkw https://t.co/5KWE5N5weK,1855555275970969944,https://pbs.twimg.com/ext_tw_video_thumb/1855555158509588480/pu/img/OvWAZbO8FAcXYpn_.jpg,,in,,0,2,2,https://x.com/isnan404/status/1855555275970969944,2297525364,isnan404
166,1855435108490281233,Sun Nov 10 10:02:34 +0000 2024,0,@MS_NOBODY_REAL Kira kira SOUND HOREG ada yang berani ngebacok gak ya wkwkw,1855551614909911487,,MS_NOBODY_REAL,in,,0,0,0,https://x.com/Richa313196/status/1855551614909911487,1801472578927923202,Richa313196
167,1855105489404936297,Sun Nov 10 10:01:40 +0000 2024,0,@jackaeryz @ngeemtot BERANI BGT ANJING WKWKKWWKWK ,1855551389671588075,,jackaeryz,in,,0,0,0,https://x.com/90s_rightt/status/1855551389671588075,1819991791367802880,90s_rightt
168,1855105489404936297,Sun Nov 10 09:56:55 +0000 2024,0,@tesfayeeabell @Arayooniverse @ngeemtot @aimr0d ANJINGGG AWOKAWOKQOWK,1855550192906375603,,tesfayeeabell,in,,0,0,0,https://x.com/90s_rightt/status/1855550192906375603,1819991791367802880,90s_rightt
169,1855537140031209789,Sun Nov 10 09:35:10 +0000 2024,0,@onneoctavia sad :( kene daerah barat hujan masih bress terus 10 menit terang tp wes lumayan emang jatim kayak e masih kenek azab sound horeg :(,1855544720019300587,,onneoctavia,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/Aracista/status/1855544720019300587,813737879780241413,Aracista
170,1855530147379835155,Sun Nov 10 09:18:52 +0000 2024,0,@puwwlen Sound horeg punya biduan?,1855540620561195141,,puwwlen,in,2 admin,0,1,0,https://x.com/devprinceps/status/1855540620561195141,1525919360413380608,devprinceps
171,1855535842032574569,Sun Nov 10 08:59:53 +0000 2024,25,Kru musik horeg berdebat dengan warga tdk mau mengecilkan suara volume Sound horeg pada saat azan https://t.co/urTzDCkkjb,1855535842032574569,https://pbs.twimg.com/ext_tw_video_thumb/1855535794506874880/pu/img/13uvy78yR5lATeGE.jpg,,in,multiverse,0,3,10,https://x.com/neVerAl0nely/status/1855535842032574569,1282751327588585473,neVerAl0nely
172,1855532611864813571,Sun Nov 10 08:47:03 +0000 2024,2,Kok qrt pada marah2?? Meninggal loh cok lo gak pernah berduka kah? Buset dah orang bilang wajar nangis malah lo plitir sana sini kalo gendernya dibalik kalo udah mantan harusnya gk nangis kalo lo pada aja yg mati gimana su? Mati gih gw sewain sound horeg,1855532611864813571,,,in,Harsh word | MEN DNI,0,0,0,https://x.com/potophile/status/1855532611864813571,1362007033604493316,potophile
173,1855531412822376663,Sun Nov 10 08:42:17 +0000 2024,0,Oh begini rasanya jadi warga yang rumahnya dilewatin sama sound horeg dan rumahnya sampe geter wkwkwkw,1855531412822376663,,,in,,0,0,0,https://x.com/aaaaardhy/status/1855531412822376663,1650050480,aaaaardhy
174,1855530147379835155,Sun Nov 10 08:37:15 +0000 2024,1,fyp tiktod gw isinya biduan sound horeg mulu udah saatnya gw daftar.,1855530147379835155,,,in,,0,4,0,https://x.com/puwwlen/status/1855530147379835155,397097268,puwwlen
175,1855525688851472863,Sun Nov 10 08:19:32 +0000 2024,5,Normalize sound horeg menyuarakan adzan salawat nabi dan anak-anak/ibu-ibu mengaji di daerah-daerah yang sedikit masjidnya. Supaya kecintaan pada Islam makin bertumbuh ️,1855525688851472863,,,in,,0,1,0,https://x.com/swetnam_joseph/status/1855525688851472863,1759598179992084480,swetnam_joseph
176,1855524220551266691,Sun Nov 10 08:13:42 +0000 2024,0,hipokrit momentos ak di twt plg banter nolak sound horeg irl malah ngebantu jualin tiket sound horeg ,1855524220551266691,,,in,,0,0,0,https://x.com/kanamewl/status/1855524220551266691,2649532573,kanamewl
177,1855121390120124563,Sun Nov 10 08:04:45 +0000 2024,1,@PopPanda007 Suruh manggung di pantura aja tuh panggung auto full besi+kuat tambahan sound horeg jangan lupa bakal meledak konser nya,1855521967220424744,,PopPanda007,in,"Surakarta, Jawa Tengah",1,0,0,https://x.com/afndhim/status/1855521967220424744,271330776,afndhim
178,1855509482425491849,Sun Nov 10 07:20:20 +0000 2024,2,@tanyarlfes Yay lah sambil bawa sound horeg,1855510790004244855,,tanyarlfes,in,"Connecticut, USA",0,0,0,https://x.com/harrdsex/status/1855510790004244855,1525509497573101568,harrdsex
179,1855509482425491849,Sun Nov 10 07:18:53 +0000 2024,0,@tanyarlfes tambah sound horeg diblakang nder,1855510424038613412,,tanyarlfes,in,Soul Society,0,0,0,https://x.com/ZefanyaEST/status/1855510424038613412,1660442185563779075,ZefanyaEST
180,1855509994197983615,Sun Nov 10 07:17:10 +0000 2024,1,setelah sekian lama tidak menghadapi orang tua wanyik ndredeg e koyok sound horeg,1855509994197983615,,,in,"Turen, Indonesia",0,1,0,https://x.com/denjunas/status/1855509994197983615,561833409,denjunas
181,1855509907975631210,Sun Nov 10 07:16:50 +0000 2024,0,Lagi tidur siang enak enak malah ada suara sound system horeg bgst mana kasur gua sampe geter lagi,1855509907975631210,,,in,,0,0,0,https://x.com/InnerPeacePath_/status/1855509907975631210,1834593932266889216,InnerPeacePath_
182,1855498637905899822,Sun Nov 10 06:39:23 +0000 2024,0,@mofroe masih aja itu sound horeg wkwk,1855500482799947832,,mofroe,in,venezia,0,0,0,https://x.com/_lagidijalan/status/1855500482799947832,994928491840716800,_lagidijalan
183,1855489576783282669,Sun Nov 10 05:56:03 +0000 2024,0,Eh serius mau tanya laporin tetangga yg tiap hari dari jam 10 pagi sampe maghrib nyetel horeg ke rt bakal digubris ga? Jujur udah d tahap muak banget mau fokus tenang buat zoom malah ga denger gara2 sound horeg tetangga meskipun udah full volume speaker tetep ga dengerr,1855489576783282669,,,in,Azkaban Prison,1,0,0,https://x.com/sunilmerayap/status/1855489576783282669,1655498488527065089,sunilmerayap
184,1855454006732337270,Sun Nov 10 05:52:36 +0000 2024,0,@hayesnophile Kak sound horeg lucu banget ,1855488708444930366,,hayesnophile,in,,0,1,0,https://x.com/excoept/status/1855488708444930366,879163196854091776,excoept
185,1855487388207948261,Sun Nov 10 05:47:21 +0000 2024,1,Harusnya garap pas ada acara Sound Horeg ya https://t.co/hcV12nipop,1855487388207948261,https://pbs.twimg.com/media/GcAD8Whb0AA-0Id.jpg,,in,Jawa Timur,0,0,0,https://x.com/sukatechid/status/1855487388207948261,1454970341839630340,sukatechid
186,1855485074759946332,Sun Nov 10 05:38:09 +0000 2024,0,bangsat siang2 ada sound horeg njir,1855485074759946332,,,in,"Purbalingga, Indonesia",0,1,0,https://x.com/navalarcytech/status/1855485074759946332,1317786540748148736,navalarcytech
187,1855444599780897158,Sun Nov 10 05:27:08 +0000 2024,0,@reverbnodens @merapi_uncover Rx king bukan budaya ya itu komunitas beda sama sound horeg,1855482299468624064,,reverbnodens,in,"West Sumatra, Indonesia",0,2,0,https://x.com/denisaylindra/status/1855482299468624064,1555403921409323009,denisaylindra
188,1855197136251703656,Sun Nov 10 05:06:50 +0000 2024,0,@M45Broo_ Sejutune ngeporrrrtr,1855477193381683255,,M45Broo_,in,,0,0,0,https://x.com/zeldasukma/status/1855477193381683255,1845993726877093891,zeldasukma
189,1855475145344983450,Sun Nov 10 04:58:42 +0000 2024,0,Sound horeg apa rx king?! Mana jagoanmu?,1855475145344983450,,,in,Blok M45,0,0,0,https://x.com/sesuluk/status/1855475145344983450,63993313,sesuluk
190,1855474072093704478,Sun Nov 10 04:54:26 +0000 2024,0,bayangin km ke pantai buat cari ketenangan tp tbtb ada truk datang alias sound horeg anjeng brisikkkk,1855474072093704478,,,in,,0,0,0,https://x.com/ptrinceszh/status/1855474072093704478,1677658294511628295,ptrinceszh
191,1855444599780897158,Sun Nov 10 04:52:24 +0000 2024,52,@merapi_uncover jawa timur ono sound horeg jawa tengah ono jambore rx king enjoy Indonesia cemas 2045,1855473561466454072,,merapi_uncover,in,Indonesia,2,9,4,https://x.com/reverbnodens/status/1855473561466454072,570624454,reverbnodens
192,1855461053335007382,Sun Nov 10 04:38:33 +0000 2024,1,@HDN_sol Merapat ke kang sound horeg terdekat,1855470075966570700,,HDN_sol,in,,0,1,0,https://x.com/fourcarr/status/1855470075966570700,1353881761911083008,fourcarr
193,1855454006732337270,Sun Nov 10 04:34:34 +0000 2024,0,@excoept mereka tau sound horeg gak ya? takut banget nanti tiba2 muter lagu kopi dangdut pake sound horeg,1855469070721966415,,excoept,in,,0,1,0,https://x.com/hayesnophile/status/1855469070721966415,1841819392788791297,hayesnophile
194,1855439422386491865,Sun Nov 10 04:34:20 +0000 2024,0,@naeireumeunflo Ku mending denger sound horeg sih,1855469015529128407,,naeireumeunflo,in,"carats only¡! hmpbc dni, tq",0,1,0,https://x.com/dkpancici/status/1855469015529128407,1737337131364970496,dkpancici
195,1855439422386491865,Sun Nov 10 04:29:52 +0000 2024,0,@dkpancici msi mending apt tetanggaku nyetel sound horeg pke speker gede2 plus tingkat 3,1855467889463054509,,dkpancici,in,,0,1,0,https://x.com/naeireumeunflo/status/1855467889463054509,1503816154736865284,naeireumeunflo
196,1855464012802331115,Sun Nov 10 04:14:28 +0000 2024,0,Kentot gw baru tidur jam set 6 pagi kebangun pagi lagi Gegara tetangga play music di speaker berasa di bangunin sound horeg gak bisa bobo lagi ,1855464012802331115,,,in,"Ichinoseki-shi, Iwate",0,1,0,https://x.com/Hachiijuurokku/status/1855464012802331115,1495364481924276229,Hachiijuurokku
