,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
355,1853699915077321176,Thu Nov 07 07:32:29 +0000 2024,0,@diabara_ @opposite6892 sound horeg tuh lebih keras dari sound hajatan kah? kalo iya parah bgt sih soalnya menurut gua sound hajatan aja udah sakit dada apalagi sound horeg gk kebayang nenek/kake yang deket situ,1854426681714286684,,diabara_,in,,0,0,0,https://x.com/SyukuriI29668/status/1854426681714286684,1708187165757513728,SyukuriI29668
356,1854421322975309829,Thu Nov 07 07:11:11 +0000 2024,0,truck nya udah pada sampe ya kirimin sound horeg juga plis #treasure #2024MAMAVOTE,1854421322975309829,,,in,"Bali, Indonesia",0,4,0,https://x.com/lexxtvjst/status/1854421322975309829,1740005838377656320,lexxtvjst
357,1854404023912432069,Thu Nov 07 07:10:54 +0000 2024,0,@airis_ryn AWOAKWOWKWKWW MEMASANG SOUND HOREG SATU MINGGU BERTURUT TURUT DISEPANJANG JALAN SAMBIL MEMBENTANGKAN BENDERA SAD ENDING#PeacefulPropertySeriesEP11,1854421251932168427,,airis_ryn,in,"100% Honey, OffNew addict.",0,1,0,https://x.com/ourcspolarrrie_/status/1854421251932168427,1682709498547535873,ourcspolarrrie_
358,1854005883979829605,Thu Nov 07 06:54:34 +0000 2024,0,@Tita83079013 Sumpah aku ga terganggu sama suara adzan dan ngaji2nya tp plis benahi kualitas speakernya. Nyaring pol nyeter ning kuping koyo sound horeg,1854417140570616186,,Tita83079013,in,"Ungaran, Indonesia",0,0,0,https://x.com/heranikaa/status/1854417140570616186,1273798959018807297,heranikaa
359,1854417042218406197,Thu Nov 07 06:54:10 +0000 2024,2,@ ten besok kalo mau konser lagi depan rumah gw aja halamannya luas kok suka buat posyandu bahkan. sound systemnya ntar gua datengin sound horeg biar mantep,1854417042218406197,,,in,INFJ. 💜 6V,0,1,0,https://x.com/tenvellys/status/1854417042218406197,1573488777351561216,tenvellys
360,1854345336762024188,Thu Nov 07 03:45:20 +0000 2024,0,@Hitlersoleh_ Asli cup ditambah sound horeg,1854369518916923703,,Hitlersoleh_,in,Zimbabwe,0,0,0,https://x.com/cham_archamm/status/1854369518916923703,714751140764717056,cham_archamm
361,1854342167470485723,Thu Nov 07 03:43:13 +0000 2024,0,@KesetwelcomeO_O Aku yg orang jatim sendiri berharap ada larangan sound horeg kok ganggu bnget,1854368987091734966,,KesetwelcomeO_O,in,,0,1,0,https://x.com/apelijo04123953/status/1854368987091734966,1509847863433785346,apelijo04123953
362,1854027393767510205,Thu Nov 07 03:41:01 +0000 2024,0,@ranikakuy @deCarmenLucie @alanahinata Sekalian sound horeg isinya lagu dangdut halalin aku.,1854368433946951686,,ranikakuy,in,Baby Derren── ♡,0,0,0,https://x.com/sellenophilev/status/1854368433946951686,822672959785447428,sellenophilev
363,1854367395193995581,Thu Nov 07 03:36:54 +0000 2024,0,Ini kapan sihhh sound horeg selesai? Warga sana apa gaada hiburan lain kahh? Cape bgtttt,1854367395193995581,,,in,Indonesia,0,0,0,https://x.com/anggoon__/status/1854367395193995581,2540534056,anggoon__
364,1854032321978290412,Thu Nov 07 03:29:26 +0000 2024,0,@bacottetangga__ hancurkan sound horeg bikin penyakit,1854365518180024691,,bacottetangga__,in,,0,0,0,https://x.com/nuralam317/status/1854365518180024691,1239565987260710912,nuralam317
